date,NA,Nafire,TA,Tafire
11/29/04,0.571764149,1.456171528,0.596872656,1.152786285
11/30/04,0.743669965,1.565588194,0.78370816,1.308784028
12/1/04,0.598249392,1.503965712,0.606925087,1.186600955
12/2/04,0.574966753,1.423059896,0.582898785,1.125594618
12/3/04,0.559779774,1.378637587,0.568176736,1.085207726
12/4/04,0.565521441,1.568626042,0.576639149,1.154632465
12/5/04,0.563921267,1.996941059,0.575028819,1.299731424
12/6/04,0.558844271,2.317204861,0.570809462,1.438419531
12/7/04,1.613599045,4.052189149,1.935997917,3.205670226
12/8/04,11.59602257,15.47591997,13.64088872,13.67217899
12/9/04,23.85747135,27.94472891,24.65897101,26.53916936
12/10/04,12.93133811,20.11641667,13.1209474,17.02627153
12/11/04,4.810932118,13.22395321,4.795696615,10.14275347
12/12/04,4.274493663,11.5012388,4.475910156,8.811721615
12/13/04,3.978734635,9.827453819,4.209340191,7.692532205
12/14/04,3.54831276,8.233826476,3.735596267,6.600174479
12/15/04,3.339255382,7.247465017,3.499270486,5.91923967
12/16/04,3.220168837,6.547374392,3.362742274,5.415780816
12/17/04,3.095311285,5.913753038,3.227549045,4.925693229
12/18/04,2.923974219,5.550228125,3.048584635,4.667845226
12/19/04,2.888337066,5.134557639,3.006253385,4.330963542
12/20/04,2.703084809,4.709509549,2.816903646,3.979513281
12/21/04,2.331565799,4.138149392,2.439315712,3.46883559
12/22/04,2.056694792,3.702697917,2.161607726,3.083008681
12/23/04,1.908216059,3.418109635,2.0093125,2.840946875
12/24/04,1.813142274,3.204147917,1.911912934,2.664731424
12/25/04,1.824747483,3.146370139,1.919248003,2.637720313
12/26/04,1.69353776,2.935585069,1.786071354,2.45644592
12/27/04,1.614480382,2.76253724,1.705830208,2.310708247
12/28/04,2.234986632,4.086740712,2.358479861,3.286929253
12/29/04,3.281924479,5.499907292,3.978753819,4.540017535
12/30/04,2.589786198,3.655069618,2.781126563,3.212142014
12/31/04,14.48900556,16.28618108,14.72946944,15.3460441
1/1/05,2.104356944,3.89986684,2.325242969,3.17064809
1/2/05,3.260445139,5.097534722,3.507144965,4.376677951
1/3/05,1.978101215,3.645055556,2.225355122,2.999276042
1/4/05,2.482827344,3.54381467,2.539949479,3.16323967
1/5/05,1.823059288,3.184746094,2.048008941,2.644031858
1/6/05,2.059684115,3.380085764,2.284076302,2.848350781
1/7/05,11.63795095,12.77079262,11.83073576,12.35805955
1/8/05,3.937272309,5.636623958,4.290167014,4.993552778
1/9/05,12.78789575,13.44143689,12.67397196,13.81379323
1/10/05,8.805606424,11.26811901,9.403783594,10.21078229
1/11/05,3.900962587,6.408585851,4.662689236,5.37586224
1/12/05,4.271563021,6.019083507,4.755527517,5.285333941
1/13/05,5.320332378,7.513588108,5.941774132,6.51741684
1/14/05,4.484686285,6.671658681,4.224151389,5.693319531
1/15/05,7.40426849,10.27483438,7.956944531,8.959028993
1/16/05,6.012495486,8.960875174,5.354934722,7.639701649
1/17/05,5.236913455,10.89305773,5.617666753,7.981705469
1/18/05,5.731382899,12.65887752,6.43291684,9.145149045
1/19/05,6.729622656,14.70066519,7.552691927,10.77621684
1/20/05,7.03402691,15.12276458,7.939443056,11.3401178
1/21/05,7.863830903,16.37199688,8.853766233,13.02995078
1/22/05,8.567121875,16.66709688,9.550778385,12.96395773
1/23/05,9.014509201,16.1286678,9.904272309,13.01159844
1/24/05,9.119407465,15.4336158,9.987351563,12.69505859
1/25/05,12.01440477,16.45765469,12.73595781,14.46129141
1/26/05,12.57430755,15.51765764,13.34796102,14.35619792
1/27/05,10.76565773,13.27972457,11.45852274,12.05683759
1/28/05,8.15412474,10.05484774,8.646123958,9.135481424
1/29/05,7.962432292,8.970111719,8.094855122,8.395723872
1/30/05,7.682188628,8.624615278,7.340416146,8.037844705
1/31/05,7.454987674,9.427091059,7.461294705,8.414553559
2/1/05,6.903647743,8.546543056,7.053645399,7.764247743
2/2/05,6.761998524,8.84161033,6.926589583,7.644446875
2/3/05,7.291659375,8.749371267,7.438902431,8.184699566
2/4/05,7.507178385,8.697640972,7.630050955,8.229078993
2/5/05,7.609138108,8.763718663,7.730000868,8.408005035
2/6/05,7.049691233,7.934953993,7.175550868,7.637553038
2/7/05,6.659229688,7.831109722,6.806036024,7.305913108
2/8/05,6.218981076,6.814236632,6.333373177,6.561338108
2/9/05,6.398054948,6.849880556,6.466067969,6.685579514
2/10/05,6.075070399,6.689548351,6.180780035,6.457317795
2/11/05,7.009645139,7.605851997,7.185419358,7.372007726
2/12/05,7.128055729,7.531415712,7.338360069,7.335445226
2/13/05,8.574136458,9.080126476,8.758078559,8.825045486
2/14/05,7.738088628,8.110107552,7.845905122,7.798431424
2/15/05,8.243596788,8.56971059,8.366023611,8.362465538
2/16/05,10.51184965,10.34229896,10.58090877,10.45110399
2/17/05,8.784575087,8.822462413,8.991962326,8.749196354
2/18/05,7.403260764,7.367961024,7.484661979,7.301873177
2/19/05,10.64673707,10.64396215,10.41117526,10.67905538
2/20/05,15.24299427,15.2051566,15.24397717,15.69492595
2/21/05,13.33814444,13.42094045,13.40629852,13.54456684
2/22/05,13.24382109,12.88328212,13.36016432,12.83573507
2/23/05,10.2354947,9.75110026,10.17703194,9.832272396
2/24/05,9.171303646,8.921334635,9.211351997,8.956647917
2/25/05,8.379873351,8.14834809,8.404835156,8.219097656
2/26/05,7.706989063,7.534626215,7.780997656,7.559830642
2/27/05,8.687679948,9.328136458,8.777971267,8.928372917
2/28/05,10.31007431,10.14424306,10.30706806,10.19718646
3/1/05,7.263111285,7.196117274,7.317393056,7.241958073
3/2/05,9.377466493,10.64675625,9.301681684,9.991015712
3/3/05,8.294292274,8.348218576,8.323743142,8.307552951
3/4/05,6.880031076,6.942532639,6.91868125,6.942429948
3/5/05,6.687922222,6.814801997,6.718267969,6.789338021
3/6/05,6.371748003,6.518817274,6.400588368,6.485221528
3/7/05,6.68395,6.850096094,6.712771181,6.787814583
3/8/05,6.894740712,6.998369444,6.925594271,6.946130208
3/9/05,6.75985217,6.817956076,6.795138368,6.75546467
3/10/05,6.164588715,6.198257813,6.20270625,6.14758941
3/11/05,6.510763368,6.712309635,6.548436285,6.62166059
3/12/05,5.948447917,6.133483507,5.988143056,6.077400694
3/13/05,5.083181684,5.208771615,5.121175087,5.159689844
3/14/05,4.547263455,4.645211458,4.582597049,4.600567969
3/15/05,4.725554167,4.88465408,4.758830556,4.827024132
3/16/05,4.149716233,4.264642101,4.17992092,4.217633333
3/17/05,3.780151736,3.906311545,3.811070747,3.859186545
3/18/05,3.598913455,3.700312326,3.627218924,3.656431684
3/19/05,5.644707205,8.83291658,5.687081337,7.243961111
3/20/05,9.422888628,10.27997908,9.701084115,9.887072135
3/21/05,12.80279497,14.12493559,12.7488224,13.4708099
3/22/05,15.25120955,16.92199844,15.707048,16.07403168
3/23/05,12.2671566,13.00741858,12.2269796,13.01257908
3/24/05,11.03462569,11.78798021,10.71563819,11.51835998
3/25/05,7.995011285,10.40380521,7.967355816,9.21659375
3/26/05,7.587777257,10.10388663,7.663468403,8.914562674
3/27/05,12.99993229,15.3143487,13.26477118,14.42227448
3/28/05,13.89287769,15.11155095,13.85373325,14.86168464
3/29/05,9.487814149,10.75534462,9.362578559,10.27884158
3/30/05,12.17964696,13.58099731,11.6814355,12.83028681
3/31/05,8.736393837,10.69386207,8.870640278,9.855990625
4/1/05,8.603210417,10.04766276,9.971936632,9.66575842
4/2/05,8.14302283,9.633071094,8.41925816,9.289137587
4/3/05,7.464175694,9.45515842,7.680458681,8.676764236
4/4/05,10.68083273,12.11311111,10.80401675,11.51149887
4/5/05,8.037620139,9.994457552,8.237135156,9.313158247
4/6/05,8.756889149,10.5255651,8.952759201,10.00117535
4/7/05,7.418155469,8.689449392,7.584307205,8.267220226
4/8/05,7.031151563,8.517892274,7.182659115,7.869788108
4/9/05,12.82996068,15.30780356,13.90314002,14.21697266
4/10/05,8.450819271,10.16244193,8.521525955,9.449498003
4/11/05,8.416144705,9.522356684,8.46628724,9.053769878
4/12/05,8.416163889,8.55971684,7.730798698,8.202610677
4/13/05,6.958265799,7.508801128,6.955690625,7.234909635
4/14/05,7.146264757,7.826482986,7.201787847,7.58067691
4/15/05,8.724245833,9.579307292,8.791304167,9.353867882
4/16/05,9.165381424,9.82536276,9.236413108,9.639003472
4/17/05,7.724021094,8.264740972,7.797017448,8.108784983
4/18/05,6.99957691,7.35284401,7.06569974,7.223513194
4/19/05,6.181310417,6.51807474,6.249019878,6.402709896
4/20/05,6.04762934,6.328838976,6.113886458,6.218530816
4/21/05,6.405000694,6.604154601,6.469674566,6.493813715
4/22/05,6.516422656,6.749377691,6.580253559,6.638126128
4/23/05,5.989037934,6.877953559,6.055489149,6.457488194
4/24/05,4.695820052,4.849674826,4.756143663,4.752980556
4/25/05,5.426373785,5.664025521,5.482484809,5.567332378
4/26/05,5.639460938,5.940856684,5.694753819,5.839690278
4/27/05,5.057555208,5.276439323,5.110224392,5.18183724
4/28/05,4.35634401,4.503634462,4.413506771,4.408055122
4/29/05,4.554546615,4.821942622,4.609407292,4.723547743
4/30/05,5.671182292,6.501658854,5.72291033,6.115311719
5/1/05,4.814882899,4.987172396,4.932520486,4.864461198
5/2/05,4.237835243,4.606474392,4.28949783,4.481024392
5/3/05,4.07642309,4.464035243,4.126710069,4.34042691
5/4/05,3.737042969,4.107592622,3.786676563,3.980876476
5/5/05,3.536192969,4.18710026,3.591630295,3.874533767
5/6/05,3.373751649,3.78482474,3.477387153,3.578801823
5/7/05,3.100696354,3.43400191,3.147629514,3.304812153
5/8/05,5.805705208,8.94858724,5.863099306,7.516913715
5/9/05,9.935543403,11.02213351,9.851895399,10.54220556
5/10/05,6.477736372,8.127363021,6.754716493,7.364200955
5/11/05,7.059634201,8.101457813,7.312248351,7.742383594
5/12/05,5.532169184,6.838521354,5.721628385,6.374489063
5/13/05,5.237900868,6.427396354,5.402602517,6.010508247
5/14/05,5.004993229,6.086091059,5.148530382,5.712357986
5/15/05,6.470703733,9.220778125,6.623345399,8.039056684
5/16/05,13.74047526,14.94470182,13.933927,14.37893776
5/17/05,11.63642075,12.64656024,11.62891415,12.42103281
5/18/05,33.72202031,35.88735313,34.42459583,34.98403368
5/19/05,35.14128516,38.66659627,36.36714905,37.24788325
5/20/05,20.92947526,23.25591554,21.74688637,22.3339605
5/21/05,15.89747092,17.11920122,16.21302674,16.6506776
5/22/05,11.99548255,12.94346354,12.22189132,12.54965043
5/23/05,9.856273872,10.642573,10.03192396,10.31299818
5/24/05,8.576650694,9.303902517,8.722545226,9.025393316
5/25/05,7.653777083,8.317936024,7.778692188,8.072888281
5/26/05,7.041659896,7.611151302,7.151399306,7.384697396
5/27/05,6.476860677,7.005765451,6.576132378,6.791921094
5/28/05,5.730559115,6.191674306,5.821099826,5.988662153
5/29/05,4.9521875,5.365200434,5.036627691,5.174968229
5/30/05,4.866061372,5.310450347,4.944249826,5.123348524
5/31/05,4.513716233,4.95449974,4.587547656,4.771949045
6/1/05,4.270153559,4.70277934,4.340024045,4.523440278
6/2/05,3.805128212,4.230452778,3.871442882,4.054724826
6/3/05,3.576641927,3.966535851,3.637308594,3.792607813
6/4/05,3.149325608,3.521059028,3.214318837,3.349740017
6/5/05,2.921833507,3.285532205,2.977898264,3.118008247
6/6/05,2.737725521,3.089156597,2.798632552,2.926722049
6/7/05,3.909980208,5.210720486,3.963745139,4.635871094
6/8/05,8.817151823,9.528406424,8.985275,9.194593056
6/9/05,6.110671441,6.435337413,6.123144444,6.299506597
6/10/05,4.94955816,5.516249826,5.021008507,5.241084288
6/11/05,4.205911892,4.820122396,4.362034896,4.587930208
6/12/05,2.713856076,3.546063715,2.915811979,3.279271441
6/13/05,2.633121788,3.414489497,2.743867795,3.129226389
6/14/05,2.479684549,3.209496875,2.569873177,2.937164931
6/15/05,2.376279253,3.06483125,2.458077691,2.803892361
6/16/05,3.141474826,4.384044618,3.216335417,3.872534115
6/17/05,5.040702604,6.044237153,5.230750868,5.624618142
6/18/05,2.665870052,3.376678906,2.738310069,3.084982378
6/19/05,2.287729167,3.080846528,2.382013021,2.778848177
6/20/05,2.235355642,2.985131771,2.321084549,2.698533681
6/21/05,2.138501128,2.844278125,2.217682639,2.572886198
6/22/05,2.086217882,2.761969618,2.160199392,2.501056684
6/23/05,1.933413715,2.581830469,2.002004514,2.331899826
6/24/05,1.83888724,2.461393142,1.906314583,2.219311024
6/25/05,1.780567795,2.376034375,1.844077083,2.144205556
6/26/05,1.714025174,2.291365104,1.778446267,2.064881858
6/27/05,1.666748958,2.219972309,1.725394531,2.003280816
6/28/05,1.600032552,2.141246701,1.659921701,1.927525347
6/29/05,1.539842101,2.068021267,1.594753559,1.860332726
6/30/05,1.484877604,2.001932292,1.54067717,1.796743316
7/1/05,1.430988542,1.939315625,1.483420747,1.739280382
7/2/05,1.386756944,1.883053385,1.440032118,1.685806597
7/3/05,1.334147569,1.823788281,1.38329592,1.630907552
7/4/05,1.288087847,1.767994358,1.338082552,1.577707986
7/5/05,1.239414583,1.714573611,1.286148003,1.528591233
7/6/05,1.201387326,1.663514757,1.244230903,1.484173438
7/7/05,1.158068663,1.623103038,1.206424826,1.438286372
7/8/05,1.125610417,1.573006771,1.165751302,1.399321354
7/9/05,1.100508681,1.546208941,1.146303212,1.367498438
7/10/05,1.057799392,1.493282465,1.100084375,1.32164184
7/11/05,1.024163021,1.454586024,1.064163976,1.28411224
7/12/05,0.992751997,1.419787326,1.032828559,1.252302865
7/13/05,0.960768837,1.379196181,0.996735503,1.214003646
7/14/05,0.931603472,1.347954427,0.969292188,1.185042535
7/15/05,0.899378819,1.308934115,0.934380642,1.149179688
7/16/05,0.872272917,1.279854514,0.909506858,1.120864063
7/17/05,0.842430469,1.243949913,0.875891927,1.087813368
7/18/05,0.820840538,1.216546094,0.856641319,1.061292014
7/19/05,0.793138802,1.185022222,0.82532283,1.032477604
7/20/05,0.773231424,1.160725087,0.806730122,1.009170139
7/21/05,0.749427431,1.131454774,0.780798958,0.982509983
7/22/05,0.735309115,1.111259635,0.76722908,0.963881163
7/23/05,0.705967708,1.08032934,0.735909462,0.936963715
7/24/05,0.68927309,1.059586892,0.71986033,0.913442969
7/25/05,0.664811198,1.032019444,0.693614323,0.891802257
7/26/05,0.648965191,1.012228299,0.677648698,0.869043229
7/27/05,0.628152778,0.987651302,0.655930122,0.849855816
7/28/05,0.616344444,0.971028906,0.643794531,0.831286806
7/29/05,0.596179774,0.947110938,0.623160417,0.812298003
7/30/05,0.586539236,0.93147934,0.612234549,0.795536806
7/31/05,0.564701042,0.908103038,0.590265451,0.776079688
8/1/05,0.552968316,0.892990538,0.578426649,0.760327344
8/2/05,0.536712674,0.871413021,0.560820226,0.742246962
8/3/05,0.52149184,0.855890885,0.545635503,0.725455295
8/4/05,0.505122222,0.836081684,0.528666667,0.709414063
8/5/05,0.492251997,0.819336285,0.515141927,0.691536806
8/6/05,0.478357118,0.802518663,0.500849826,0.677659983
8/7/05,0.465778038,0.788209635,0.488267361,0.663115104
8/8/05,0.454746094,0.772063455,0.476413889,0.649530556
8/9/05,0.44236224,0.757616753,0.463232205,0.635054514
8/10/05,0.429713194,0.742206337,0.450605729,0.621854774
8/11/05,0.417919531,0.727799132,0.438183507,0.607629253
8/12/05,0.408548698,0.715754948,0.428553125,0.597447049
8/13/05,0.396354427,0.700887326,0.415506858,0.583869271
8/14/05,0.38629184,0.687159462,0.405306597,0.570864757
8/15/05,0.376731424,0.676137674,0.395400868,0.561423958
8/16/05,0.36877908,0.664333854,0.387093056,0.550151649
8/17/05,0.359829167,0.653280469,0.377845226,0.540745833
8/18/05,0.350897309,0.640991406,0.368522917,0.528866406
8/19/05,0.340811024,0.628908854,0.358140972,0.518488976
8/20/05,0.332365538,0.617783247,0.3495375,0.507757205
8/21/05,0.324477517,0.607579601,0.3410875,0.500343142
8/22/05,0.317426823,0.598419792,0.333611372,0.48920625
8/23/05,0.307522222,0.586339497,0.32350816,0.47961875
8/24/05,0.301196007,0.577035243,0.316770052,0.471555816
8/25/05,0.293584462,0.568111285,0.308940712,0.462399392
8/26/05,0.286575521,0.557930208,0.301636111,0.453378385
8/27/05,0.280566406,0.54840026,0.295334722,0.445984635
8/28/05,0.274621615,0.541988281,0.28912474,0.438588628
8/29/05,0.266846441,0.531123351,0.281199479,0.429696267
8/30/05,0.260292274,0.522900174,0.274253733,0.42235217
8/31/05,0.254042795,0.514609288,0.267735677,0.414376128
9/1/05,0.248063021,0.506733681,0.261483941,0.407266753
9/2/05,0.241678125,0.498177604,0.254864323,0.40036276
9/3/05,0.237581771,0.491284896,0.250500521,0.393169878
9/4/05,0.232016146,0.483851649,0.244764497,0.387265712
9/5/05,0.226253038,0.476219792,0.238802778,0.380200347
9/6/05,0.221927604,0.469439931,0.234239236,0.374186719
9/7/05,0.216334896,0.462279774,0.228405035,0.367649479
9/8/05,0.213157118,0.456280816,0.225234028,0.362817361
9/9/05,0.208814757,0.450293142,0.220558767,0.357167101
9/10/05,0.205262326,0.444454427,0.216811111,0.352603559
9/11/05,0.200316233,0.437690365,0.211743142,0.346181424
9/12/05,0.195619531,0.431234375,0.206838802,0.340699306
9/13/05,0.192465451,0.425513021,0.203510938,0.335735156
9/14/05,0.187424566,0.419392188,0.19849375,0.330284635
9/15/05,0.184388976,0.413815278,0.195088021,0.325100434
9/16/05,0.182809115,0.411167882,0.193367101,0.323380642
9/17/05,0.177497396,0.40369401,0.187926736,0.316917882
9/18/05,0.173292708,0.398112587,0.18354375,0.311473003
9/19/05,0.169656771,0.392286285,0.179721615,0.306320399
9/20/05,0.165907986,0.387690017,0.175774219,0.302499392
9/21/05,0.16285434,0.382204514,0.172726215,0.297804948
9/22/05,0.159099913,0.377646615,0.168700955,0.293331684
9/23/05,0.157126215,0.373246701,0.166615538,0.289751042
9/24/05,0.15327474,0.368132465,0.16261059,0.285380469
9/25/05,0.150354253,0.363612934,0.159555816,0.281394705
9/26/05,0.533399479,1.242746962,0.538969618,0.921636806
9/27/05,0.560460243,0.82634184,0.61033533,0.691989323
9/28/05,0.158261458,0.369121007,0.167763194,0.287734462
9/29/05,0.155515885,0.364926476,0.164839323,0.284226042
9/30/05,0.152755642,0.360109028,0.161943663,0.279870139
10/1/05,0.150696181,0.356799219,0.159780382,0.277247569
10/2/05,0.148134549,0.352179253,0.157118316,0.273144444
10/3/05,0.145641753,0.348453038,0.154528472,0.270273611
10/4/05,0.142820573,0.344357813,0.151600087,0.26651467
10/5/05,0.139261372,0.339478299,0.14792691,0.262411545
10/6/05,0.13811033,0.336228299,0.146617882,0.259430122
10/7/05,0.134657205,0.33162526,0.143068837,0.255371007
10/8/05,0.132458941,0.328253385,0.140773524,0.252474219
10/9/05,0.129707726,0.324222483,0.137916233,0.249302083
10/10/05,0.126566059,0.319772917,0.134651563,0.245080469
10/11/05,0.125016667,0.316880642,0.132998351,0.242681337
10/12/05,0.12210408,0.312673698,0.129978559,0.238967535
10/13/05,0.11996224,0.308953125,0.127728385,0.235708507
10/14/05,0.118188281,0.305871267,0.125851736,0.233089323
10/15/05,0.373360677,0.923434462,0.385565104,0.678307726
10/16/05,0.120080729,0.307128385,0.127957465,0.234659028
10/17/05,0.117249392,0.303134722,0.125084375,0.23128151
10/18/05,0.115613108,0.300094618,0.123347656,0.228602517
10/19/05,0.114371788,0.297672917,0.122038628,0.226704427
10/20/05,0.11136441,0.293684896,0.118940972,0.223095573
10/21/05,0.109710069,0.290406684,0.117190712,0.220301476
10/22/05,0.107344792,0.287073177,0.114731771,0.217432899
10/23/05,0.106131684,0.284477691,0.113423872,0.215294444
10/24/05,0.104033854,0.281358594,0.111244792,0.212595139
10/25/05,1.011677604,2.267380556,1.051592795,1.720986719
10/26/05,1.863307378,3.144956163,2.437344271,2.49644349
10/27/05,1.988399653,3.35396276,2.700851563,2.599573438
10/28/05,2.076850434,3.547713542,2.686360851,2.771792969
10/29/05,1.728713368,3.04457066,2.307459375,2.322971354
10/30/05,0.180675174,0.587625955,0.198960938,0.427195573
10/31/05,0.177273958,0.564729253,0.188909635,0.422669271
11/1/05,0.175053125,0.549778125,0.184817795,0.415905208
11/2/05,0.520982899,1.229470486,0.543064844,0.928219184
11/3/05,1.411939931,2.720642708,1.7996875,2.089190278
11/4/05,1.956838542,3.364855903,2.726244444,2.733228559
11/5/05,0.577948177,1.180469965,0.702336285,1.026532813
11/6/05,0.365313542,0.881386458,0.397575434,0.728592448
11/7/05,2.890396528,4.806415972,3.594080208,4.044513281
11/8/05,2.89147309,4.325771441,3.510941146,3.922692448
11/9/05,0.396213368,1.093015625,0.309586198,0.862271267
11/10/05,0.289659635,1.028629514,0.284378385,0.789713889
11/11/05,0.271286979,0.981739236,0.275667708,0.75427309
11/12/05,0.258881684,0.935286806,0.264853559,0.71728967
11/13/05,0.253577865,0.90273941,0.260461545,0.692259028
11/14/05,0.248601302,0.873870833,0.255834809,0.669853212
11/15/05,0.243858333,0.847832465,0.251266753,0.649642274
11/16/05,0.236395747,0.820591146,0.243896701,0.627385417
11/17/05,0.233911979,0.800923003,0.241385851,0.613036892
11/18/05,0.228350868,0.778299392,0.235790885,0.594990365
11/19/05,0.224472309,0.759413281,0.231844618,0.580540278
11/20/05,0.220682899,0.741566493,0.227973958,0.566890278
11/21/05,0.217232031,0.724791753,0.224431684,0.554132899
11/22/05,0.213183073,0.708634288,0.220311632,0.54172309
11/23/05,0.209562934,0.693280295,0.216591059,0.529932813
11/24/05,0.207547483,0.680805035,0.214504514,0.521067535
11/25/05,3.560466406,7.796008594,3.650111111,5.958788108
11/26/05,0.286735764,1.061661024,0.294090017,0.726386285
11/27/05,0.487480816,1.101307639,0.47981849,0.885217622
11/28/05,5.307323351,8.911838542,6.909356684,7.092894792
11/29/05,12.39937743,17.03739262,14.3341013,14.68313438
11/30/05,8.943795747,15.86328724,10.69966467,13.62546363
12/1/05,46.67351406,80.38642309,49.92981997,68.94644905
12/2/05,8.549486111,33.01288273,8.887292014,25.91729201
12/3/05,3.988520747,16.74937604,4.364188021,12.44220972
12/4/05,3.711047483,11.50216753,3.939348698,8.687865017
12/5/05,3.411387326,9.89393099,3.753702604,7.285359115
12/6/05,3.169082899,9.221299479,3.446322569,6.598093576
12/7/05,5.843360069,10.54145399,6.309263368,8.672007726
12/8/05,4.327148177,7.382170747,4.69489809,6.26482526
12/9/05,3.651591667,6.478405556,3.85441875,5.46781467
12/10/05,3.440592188,6.195680382,3.796366753,5.213743663
12/11/05,3.250067708,5.85368559,3.609565104,4.903061719
12/12/05,3.163240799,5.526178125,3.500458767,4.654488628
12/13/05,3.107645486,5.249257813,3.419188455,4.439893837
12/14/05,3.086958333,5.062642361,3.375644097,4.291338368
12/15/05,3.196660503,5.096735764,3.464524826,4.361073438
12/16/05,3.235414497,4.922684722,3.483984201,4.260940712
12/17/05,3.776325087,6.61801901,4.071391233,5.343462674
12/18/05,27.61043255,30.1724053,28.0169974,29.03842613
12/19/05,18.63758767,21.34223767,20.0433447,19.61622023
12/20/05,15.54063785,17.0460322,16.62115339,15.6848171
12/21/05,34.796573,36.9602447,35.57310521,36.17031302
12/22/05,68.18125686,63.06692708,71.74235069,61.96608212
12/23/05,56.60635929,52.79031536,59.87655443,50.59954566
12/24/05,31.35043325,31.4280428,31.82690356,30.19556944
12/25/05,23.31462656,24.13416823,23.34969948,23.39287595
12/26/05,18.37832344,18.82570512,18.39095443,18.4019322
12/27/05,26.94617205,26.38902161,26.65847595,26.73805582
12/28/05,41.31822839,44.82331615,41.37806901,43.46168351
12/29/05,28.79140243,30.10231814,28.25093984,30.98640955
12/30/05,104.0155436,109.7121086,99.97322856,108.9100944
12/31/05,171.7660784,172.9700194,173.7581715,172.1732582
1/1/06,62.14253568,61.30845026,63.79437865,61.70953637
1/2/06,38.75550521,37.70355582,39.42417917,36.44436814
1/3/06,19.69136745,19.74885295,19.7367388,19.15588481
1/4/06,16.84247161,17.55149974,16.87348655,16.85382405
1/5/06,12.75233646,13.37573498,12.69950703,12.84434193
1/6/06,11.41466354,12.20930885,11.31071658,11.67788872
1/7/06,10.92523611,12.0051434,10.84476363,11.51199427
1/8/06,8.74049809,9.364296094,8.806934635,9.063155382
1/9/06,8.589814323,9.179698351,8.56119401,8.910930122
1/10/06,7.697815712,8.318162847,7.708373698,8.047951302
1/11/06,7.926105642,8.889897656,7.908692188,8.455413281
1/12/06,7.125411719,7.696984028,7.142088281,7.47545816
1/13/06,6.898461285,7.404818056,6.898000868,7.202499913
1/14/06,13.78949948,13.93419783,11.95322691,14.03710208
1/15/06,6.117973785,6.64634592,6.024741667,6.458946181
1/16/06,6.068306337,6.661073611,5.811537153,6.414273351
1/17/06,8.513784635,9.260328819,8.581469271,8.964924132
1/18/06,6.999392969,7.431143056,7.051723611,7.31840191
1/19/06,6.645990451,6.855037674,6.589646962,6.798892795
1/20/06,5.010833073,5.473001128,5.017763021,5.346339149
1/21/06,5.111560503,6.112505208,5.085738802,5.630553906
1/22/06,4.601498958,5.296734896,4.59058099,4.963175434
1/23/06,5.006007726,6.673563542,4.915003212,5.83240599
1/24/06,5.371170052,7.976102604,5.320889844,7.268419618
1/25/06,4.889353038,6.26797934,4.896255903,5.725195486
1/26/06,4.600535243,5.385584028,4.563933247,5.073977865
1/27/06,4.636512066,4.964051128,4.621592535,4.903355122
1/28/06,8.87823941,9.409986806,8.876249913,9.03168342
1/29/06,5.400993316,5.870787587,5.418857031,5.701298958
1/30/06,12.91044896,13.73100399,13.04298238,12.9520072
1/31/06,10.76195747,10.86989019,10.45657031,10.96624931
2/1/06,18.00835156,18.81969714,17.81307622,18.53165686
2/2/06,17.08341623,18.1614559,17.10448819,17.67239974
2/3/06,14.88681233,16.34276042,14.83528177,15.83621181
2/4/06,13.17642309,14.903077,13.12985217,14.31993559
2/5/06,13.82682144,15.47976016,13.84286606,14.89328976
2/6/06,11.52355998,13.04650547,11.45648698,12.56346519
2/7/06,11.04431024,12.79051944,11.08523203,12.24928498
2/8/06,10.45570703,12.04033481,10.46937622,11.55687813
2/9/06,9.899185156,11.28074549,9.879572309,10.8294559
2/10/06,9.665937847,10.85740139,9.67079592,10.44455885
2/11/06,9.443042014,10.47758585,9.467721701,10.16951293
2/12/06,9.282593576,10.02221684,9.317510764,9.771688108
2/13/06,9.017903646,9.703491146,9.060892795,9.537696007
2/14/06,8.036721875,8.509543837,8.082043576,8.390423438
2/15/06,7.212071615,7.590385156,7.254924219,7.491068316
2/16/06,6.56837526,6.970172309,6.608961892,6.836365972
2/17/06,5.999654601,6.312182726,6.039531424,6.213905208
2/18/06,5.571309115,5.884530122,5.609211111,5.780921701
2/19/06,5.245796788,5.594473264,5.284372483,5.470852517
2/20/06,4.936761285,5.304591319,4.966523611,5.161396094
2/21/06,4.655313542,5.064709722,4.688295399,4.902805556
2/22/06,4.750917708,5.290438021,4.783310503,5.124101215
2/23/06,4.882539323,6.594402344,4.914749306,5.681039497
2/24/06,4.938619878,8.428100868,4.986361024,6.569125694
2/25/06,5.401998785,7.879576476,5.484099653,6.815024306
2/26/06,9.562970399,12.49269983,9.70113151,11.47384401
2/27/06,39.44614149,43.54934661,39.71556536,42.2265605
2/28/06,32.23157708,38.46879427,32.46474427,37.12371745
3/1/06,20.95440434,23.66709922,21.48620139,23.16625165
3/2/06,17.33752899,18.47465095,18.05356944,18.18022014
3/3/06,12.30167092,12.71425052,12.50316302,12.5939678
3/4/06,10.4525112,10.5762888,10.4662684,10.55228733
3/5/06,9.477778646,9.689676389,9.134544792,9.607437847
3/6/06,14.58535113,15.02308325,14.55010556,14.80845234
3/7/06,8.849661979,8.922575955,8.820299132,8.852506858
3/8/06,13.38969306,13.19321476,10.87620061,13.36653793
3/9/06,8.20046658,8.101866319,8.133500781,8.131803559
